,Unnamed: 0,category,message
2374,,Drug/Narcotics,There is smoking a blunt
2375,,Drug/Narcotics,There is tripping out
2376,,Drug/Narcotics,There is drank too much
2377,,Drug/Narcotics,There is greened out
2378,,Drug/Narcotics,There is shooting up at
2379,,Drug/Narcotics,There is shooting up in
2380,,Drug/Narcotics,There is alley
2381,,Drug/Narcotics,There is trap
2382,,Drug/Narcotics,Another took drugs
2383,,Drug/Narcotics,Another snorted drugs
2384,,Drug/Narcotics,Another had drugs
2385,,Drug/Narcotics,Another smoked drugs
2386,,Drug/Narcotics,Another injected drugs
2387,,Drug/Narcotics,Another doing drugs
2388,,Drug/Narcotics,Another heroin
2389,,Drug/Narcotics,Another had meth
2390,,Drug/Narcotics,Another had crack
2391,,Drug/Narcotics,Another had weed
2392,,Drug/Narcotics,Another had coke
2393,,Drug/Narcotics,Another had cocaine
2394,,Drug/Narcotics,Another doing meth
2395,,Drug/Narcotics,Another doing coke
2396,,Drug/Narcotics,Another was selling drugs
2397,,Drug/Narcotics,Another was selling coke
2398,,Drug/Narcotics,Another was selling meth
2399,,Drug/Narcotics,Another was selling weed
2400,,Drug/Narcotics,Another cocaine
2401,,Drug/Narcotics,Another coke
2402,,Drug/Narcotics,Another was selling xanax
2403,,Drug/Narcotics,Another smoked weed
2404,,Drug/Narcotics,Another smoked crack
2405,,Drug/Narcotics,Another smoked meth
2406,,Drug/Narcotics,Another smoked from a pipe
2407,,Drug/Narcotics,Another had a joint
2408,,Drug/Narcotics,Another smells like weed
2409,,Drug/Narcotics,Another smells like skunk
2410,,Drug/Narcotics,Another had needles
2411,,Drug/Narcotics,Another dropped needles
2412,,Drug/Narcotics,Another has Heroin needles
2413,,Drug/Narcotics,Another  seems high
2414,,Drug/Narcotics,Another has used ecstasy
2415,,Drug/Narcotics,Another has used Amphetamines
2416,,Drug/Narcotics,Another has used Cocaine
2417,,Drug/Narcotics,Another has used Methamphetamine
2418,,Drug/Narcotics,Another has used crack
2419,,Drug/Narcotics,Another on drugs
2420,,Drug/Narcotics,Another Marijuana Dispensary
2421,,Drug/Narcotics,Another weed
2422,,Drug/Narcotics,Another smells like weed
2423,,Drug/Narcotics,Another Marijuana
2424,,Drug/Narcotics,Another did dumb things because they are drunk
2425,,Drug/Narcotics,Another drunk in public
2426,,Drug/Narcotics,Another smells like alcohol
2427,,Drug/Narcotics,Another blacked out
2428,,Drug/Narcotics,Another was drinking
2429,,Drug/Narcotics,Another  had vodka
2430,,Drug/Narcotics,Another  has beer
2431,,Drug/Narcotics,Another at a bar
2432,,Drug/Narcotics,Another gin
2433,,Drug/Narcotics,Another possession
2434,,Drug/Narcotics,Another bong
2435,,Drug/Narcotics,Another selling drugs
2436,,Drug/Narcotics,Another dealing drugs
2437,,Drug/Narcotics,Another dealing weed
2438,,Drug/Narcotics,Another rock
2439,,Drug/Narcotics,Another ounce
2440,,Drug/Narcotics,Another gram
2441,,Drug/Narcotics,Another has white powder
2442,,Drug/Narcotics,Another trafficking
2443,,Drug/Narcotics,Another has a lot of drugs
2444,,Drug/Narcotics,Another has a shipment
2445,,Drug/Narcotics,Another hallucinating
2446,,Drug/Narcotics,Another tripping out
2447,,Drug/Narcotics,Another took acid
2448,,Drug/Narcotics,Another is addicted to
2449,,Drug/Narcotics,Another growing weed
2450,,Drug/Narcotics,Another cooking meth
2451,,Drug/Narcotics,Another making meth
2452,,Drug/Narcotics,Another is making drugs
2453,,Drug/Narcotics,Another smoking a blunt
2454,,Drug/Narcotics,Another tripping out
2455,,Drug/Narcotics,Another drank too much
2456,,Drug/Narcotics,Another greened out
2457,,Drug/Narcotics,Another shooting up at
2458,,Drug/Narcotics,Another shooting up in
2459,,Drug/Narcotics,Another alley
2460,,Drug/Narcotics,Another trap
2461,,Larceny/Theft,He stole my bike
2462,,Larceny/Theft,He stole a bike
2463,,Larceny/Theft,He bike is gone
2464,,Larceny/Theft,He took bike
2465,,Larceny/Theft,He bike
2466,,Larceny/Theft,He bike lock
2467,,Larceny/Theft,He stealing
2468,,Larceny/Theft,He stole
2469,,Larceny/Theft,He broke
2470,,Larceny/Theft,He theft
2471,,Larceny/Theft,He thief
2472,,Larceny/Theft,He steal
2473,,Larceny/Theft,He took it
2474,,Larceny/Theft,He car stolen
2475,,Larceny/Theft,He car was hijacked
2476,,Larceny/Theft,He alarm in a car is going off
2477,,Larceny/Theft,He car is gone
2478,,Larceny/Theft,He stole car
2479,,Larceny/Theft,He took car
2480,,Larceny/Theft,He car
2481,,Larceny/Theft,He van
2482,,Larceny/Theft,He suv
2483,,Larceny/Theft,He tesla
2484,,Larceny/Theft,He toyota
2485,,Larceny/Theft,He honda
2486,,Larceny/Theft,He bmw
2487,,Larceny/Theft,He mercedes
2488,,Larceny/Theft,He truck
2489,,Larceny/Theft,He lock
2490,,Larceny/Theft,He broke lock
2491,,Larceny/Theft,He opened door
2492,,Larceny/Theft,He Somebody broke into my house
2493,,Larceny/Theft,He break intostole something in my apartment
2494,,Larceny/Theft,He stole something
2495,,Larceny/Theft,He stole something in my condo
2496,,Larceny/Theft,He broke into my apartment
2497,,Larceny/Theft,He broke into my condo
2498,,Larceny/Theft,He breaking into that house
2499,,Larceny/Theft,He breaking into that condo
2500,,Larceny/Theft,He breaking into that apartment
2501,,Larceny/Theft,He house
2502,,Larceny/Theft,He apartment
2503,,Larceny/Theft,He condo
2504,,Larceny/Theft,He stole purse
2505,,Larceny/Theft,He stole money
2506,,Larceny/Theft,He took phone
2507,,Larceny/Theft,He ran off after taking something
2508,,Larceny/Theft,He stole belongings
2509,,Larceny/Theft,He robbed me
2510,,Larceny/Theft,He laptop stolen
2511,,Larceny/Theft,He computer stolen
2512,,Larceny/Theft,He took from locked car
2513,,Larceny/Theft,He took credit card
2514,,Larceny/Theft,He stole wallet
2515,,Larceny/Theft,He shoplifting
2516,,Larceny/Theft,He shop lifted
2517,,Larceny/Theft,He took from store
2518,,Larceny/Theft,He stole from mall
2519,,Larceny/Theft,He lost it
2520,,Larceny/Theft,He stolen bike
2521,,Larceny/Theft,He stolen motorcycle
2522,,Larceny/Theft,He burglar
2523,,Larceny/Theft,He robbery
2524,,Larceny/Theft,He robbed
2525,,Larceny/Theft,He robbing
2526,,Larceny/Theft,He robbed me with gun
2527,,Larceny/Theft,He robbed me with knife
2528,,Larceny/Theft,He pickpocket
2529,,Larceny/Theft,He get into
2530,,Larceny/Theft,He store
2531,,Larceny/Theft,He jewellery
2532,,Larceny/Theft,He break in
2533,,Larceny/Theft,He smash window
2534,,Larceny/Theft,She stole my bike
2535,,Larceny/Theft,She stole a bike
2536,,Larceny/Theft,She bike is gone
2537,,Larceny/Theft,She took bike
2538,,Larceny/Theft,She bike
2539,,Larceny/Theft,She bike lock
2540,,Larceny/Theft,She stealing
2541,,Larceny/Theft,She stole
2542,,Larceny/Theft,She broke
2543,,Larceny/Theft,She theft
2544,,Larceny/Theft,She thief
2545,,Larceny/Theft,She steal
2546,,Larceny/Theft,She took it
2547,,Larceny/Theft,She car stolen
2548,,Larceny/Theft,She car was hijacked
2549,,Larceny/Theft,She alarm in a car is going off
2550,,Larceny/Theft,She car is gone
2551,,Larceny/Theft,She stole car
2552,,Larceny/Theft,She took car
2553,,Larceny/Theft,She car
2554,,Larceny/Theft,She van
2555,,Larceny/Theft,She suv
2556,,Larceny/Theft,She tesla
2557,,Larceny/Theft,She toyota
2558,,Larceny/Theft,She honda
2559,,Larceny/Theft,She bmw
2560,,Larceny/Theft,She mercedes
2561,,Larceny/Theft,She truck
2562,,Larceny/Theft,She lock
2563,,Larceny/Theft,She broke lock
2564,,Larceny/Theft,She opened door
2565,,Larceny/Theft,She Somebody broke into my house
2566,,Larceny/Theft,She break intostole something in my apartment
2567,,Larceny/Theft,She stole something
2568,,Larceny/Theft,She stole something in my condo
2569,,Larceny/Theft,She broke into my apartment
2570,,Larceny/Theft,She broke into my condo
2571,,Larceny/Theft,She breaking into that house
2572,,Larceny/Theft,She breaking into that condo
2573,,Larceny/Theft,She breaking into that apartment
2574,,Larceny/Theft,She house
2575,,Larceny/Theft,She apartment
2576,,Larceny/Theft,She condo
2577,,Larceny/Theft,She stole purse
2578,,Larceny/Theft,She stole money
2579,,Larceny/Theft,She took phone
2580,,Larceny/Theft,She ran off after taking something
2581,,Larceny/Theft,She stole belongings
2582,,Larceny/Theft,She robbed me
2583,,Larceny/Theft,She laptop stolen
2584,,Larceny/Theft,She computer stolen
2585,,Larceny/Theft,She took from locked car
2586,,Larceny/Theft,She took credit card
2587,,Larceny/Theft,She stole wallet
2588,,Larceny/Theft,She shoplifting
2589,,Larceny/Theft,She shop lifted
2590,,Larceny/Theft,She took from store
2591,,Larceny/Theft,She stole from mall
2592,,Larceny/Theft,She lost it
2593,,Larceny/Theft,She stolen bike
2594,,Larceny/Theft,She stolen motorcycle
2595,,Larceny/Theft,She burglar
2596,,Larceny/Theft,She robbery
2597,,Larceny/Theft,She robbed
2598,,Larceny/Theft,She robbing
2599,,Larceny/Theft,She robbed me with gun
2600,,Larceny/Theft,She robbed me with knife
2601,,Larceny/Theft,She pickpocket
2602,,Larceny/Theft,She get into
2603,,Larceny/Theft,She store
2604,,Larceny/Theft,She jewellery
2605,,Larceny/Theft,She break in
2606,,Larceny/Theft,She smash window
2607,,Larceny/Theft,They stole my bike
2608,,Larceny/Theft,They stole a bike
2609,,Larceny/Theft,They bike is gone
2610,,Larceny/Theft,They took bike
2611,,Larceny/Theft,They bike
2612,,Larceny/Theft,They bike lock
2613,,Larceny/Theft,They stealing
2614,,Larceny/Theft,They stole
2615,,Larceny/Theft,They broke
2616,,Larceny/Theft,They theft
2617,,Larceny/Theft,They thief
2618,,Larceny/Theft,They steal
2619,,Larceny/Theft,They took it
2620,,Larceny/Theft,They car stolen
2621,,Larceny/Theft,They car was hijacked
2622,,Larceny/Theft,They alarm in a car is going off
2623,,Larceny/Theft,They car is gone
2624,,Larceny/Theft,They stole car
2625,,Larceny/Theft,They took car
2626,,Larceny/Theft,They car
2627,,Larceny/Theft,They van
2628,,Larceny/Theft,They suv
2629,,Larceny/Theft,They tesla
2630,,Larceny/Theft,They toyota
2631,,Larceny/Theft,They honda
2632,,Larceny/Theft,They bmw
2633,,Larceny/Theft,They mercedes
2634,,Larceny/Theft,They truck
2635,,Larceny/Theft,They lock
2636,,Larceny/Theft,They broke lock
2637,,Larceny/Theft,They opened door
2638,,Larceny/Theft,They Somebody broke into my house
2639,,Larceny/Theft,They break intostole something in my apartment
2640,,Larceny/Theft,They stole something
2641,,Larceny/Theft,They stole something in my condo
2642,,Larceny/Theft,They broke into my apartment
2643,,Larceny/Theft,They broke into my condo
2644,,Larceny/Theft,They breaking into that house
2645,,Larceny/Theft,They breaking into that condo
2646,,Larceny/Theft,They breaking into that apartment
2647,,Larceny/Theft,They house
2648,,Larceny/Theft,They apartment
2649,,Larceny/Theft,They condo
2650,,Larceny/Theft,They stole purse
2651,,Larceny/Theft,They stole money
2652,,Larceny/Theft,They took phone
2653,,Larceny/Theft,They ran off after taking something
2654,,Larceny/Theft,They stole belongings
2655,,Larceny/Theft,They robbed me
2656,,Larceny/Theft,They laptop stolen
2657,,Larceny/Theft,They computer stolen
2658,,Larceny/Theft,They took from locked car
2659,,Larceny/Theft,They took credit card
2660,,Larceny/Theft,They stole wallet
2661,,Larceny/Theft,They shoplifting
2662,,Larceny/Theft,They shop lifted
2663,,Larceny/Theft,They took from store
2664,,Larceny/Theft,They stole from mall
2665,,Larceny/Theft,They lost it
2666,,Larceny/Theft,They stolen bike
2667,,Larceny/Theft,They stolen motorcycle
2668,,Larceny/Theft,They burglar
2669,,Larceny/Theft,They robbery
2670,,Larceny/Theft,They robbed
2671,,Larceny/Theft,They robbing
2672,,Larceny/Theft,They robbed me with gun
2673,,Larceny/Theft,They robbed me with knife
2674,,Larceny/Theft,They pickpocket
2675,,Larceny/Theft,They get into
2676,,Larceny/Theft,They store
2677,,Larceny/Theft,They jewellery
2678,,Larceny/Theft,They break in
2679,,Larceny/Theft,They smash window
2680,,Larceny/Theft,Us stole my bike
2681,,Larceny/Theft,Us stole a bike
2682,,Larceny/Theft,Us bike is gone
2683,,Larceny/Theft,Us took bike
2684,,Larceny/Theft,Us bike
2685,,Larceny/Theft,Us bike lock
2686,,Larceny/Theft,Us stealing
2687,,Larceny/Theft,Us stole
2688,,Larceny/Theft,Us broke
2689,,Larceny/Theft,Us theft
2690,,Larceny/Theft,Us thief
2691,,Larceny/Theft,Us steal
2692,,Larceny/Theft,Us took it
2693,,Larceny/Theft,Us car stolen
2694,,Larceny/Theft,Us car was hijacked
2695,,Larceny/Theft,Us alarm in a car is going off
2696,,Larceny/Theft,Us car is gone
2697,,Larceny/Theft,Us stole car
2698,,Larceny/Theft,Us took car
2699,,Larceny/Theft,Us car
2700,,Larceny/Theft,Us van
2701,,Larceny/Theft,Us suv
2702,,Larceny/Theft,Us tesla
2703,,Larceny/Theft,Us toyota
2704,,Larceny/Theft,Us honda
2705,,Larceny/Theft,Us bmw
2706,,Larceny/Theft,Us mercedes
2707,,Larceny/Theft,Us truck
2708,,Larceny/Theft,Us lock
2709,,Larceny/Theft,Us broke lock
2710,,Larceny/Theft,Us opened door
2711,,Larceny/Theft,Us Somebody broke into my house
2712,,Larceny/Theft,Us break intostole something in my apartment
2713,,Larceny/Theft,Us stole something
2714,,Larceny/Theft,Us stole something in my condo
2715,,Larceny/Theft,Us broke into my apartment
2716,,Larceny/Theft,Us broke into my condo
2717,,Larceny/Theft,Us breaking into that house
2718,,Larceny/Theft,Us breaking into that condo
2719,,Larceny/Theft,Us breaking into that apartment
2720,,Larceny/Theft,Us house
2721,,Larceny/Theft,Us apartment
2722,,Larceny/Theft,Us condo
2723,,Larceny/Theft,Us stole purse
2724,,Larceny/Theft,Us stole money
2725,,Larceny/Theft,Us took phone
2726,,Larceny/Theft,Us ran off after taking something
2727,,Larceny/Theft,Us stole belongings
2728,,Larceny/Theft,Us robbed me
2729,,Larceny/Theft,Us laptop stolen
2730,,Larceny/Theft,Us computer stolen
2731,,Larceny/Theft,Us took from locked car
2732,,Larceny/Theft,Us took credit card
2733,,Larceny/Theft,Us stole wallet
2734,,Larceny/Theft,Us shoplifting
2735,,Larceny/Theft,Us shop lifted
2736,,Larceny/Theft,Us took from store
2737,,Larceny/Theft,Us stole from mall
2738,,Larceny/Theft,Us lost it
2739,,Larceny/Theft,Us stolen bike
2740,,Larceny/Theft,Us stolen motorcycle
2741,,Larceny/Theft,Us burglar
2742,,Larceny/Theft,Us robbery
2743,,Larceny/Theft,Us robbed
2744,,Larceny/Theft,Us robbing
2745,,Larceny/Theft,Us robbed me with gun
2746,,Larceny/Theft,Us robbed me with knife
2747,,Larceny/Theft,Us pickpocket
2748,,Larceny/Theft,Us get into
2749,,Larceny/Theft,Us store
2750,,Larceny/Theft,Us jewellery
2751,,Larceny/Theft,Us break in
2752,,Larceny/Theft,Us smash window
2753,,Larceny/Theft,A guy stole my bike
2754,,Larceny/Theft,A guy stole a bike
2755,,Larceny/Theft,A guy bike is gone
2756,,Larceny/Theft,A guy took bike
2757,,Larceny/Theft,A guy bike
2758,,Larceny/Theft,A guy bike lock
2759,,Larceny/Theft,A guy stealing
2760,,Larceny/Theft,A guy stole
2761,,Larceny/Theft,A guy broke
2762,,Larceny/Theft,A guy theft
2763,,Larceny/Theft,A guy thief
2764,,Larceny/Theft,A guy steal
2765,,Larceny/Theft,A guy took it
2766,,Larceny/Theft,A guy car stolen
2767,,Larceny/Theft,A guy car was hijacked
2768,,Larceny/Theft,A guy alarm in a car is going off
2769,,Larceny/Theft,A guy car is gone
2770,,Larceny/Theft,A guy stole car
2771,,Larceny/Theft,A guy took car
2772,,Larceny/Theft,A guy car
2773,,Larceny/Theft,A guy van
2774,,Larceny/Theft,A guy suv
2775,,Larceny/Theft,A guy tesla
2776,,Larceny/Theft,A guy toyota
2777,,Larceny/Theft,A guy honda
2778,,Larceny/Theft,A guy bmw
2779,,Larceny/Theft,A guy mercedes
2780,,Larceny/Theft,A guy truck
2781,,Larceny/Theft,A guy lock
2782,,Larceny/Theft,A guy broke lock
2783,,Larceny/Theft,A guy opened door
2784,,Larceny/Theft,A guy Somebody broke into my house
2785,,Larceny/Theft,A guy break intostole something in my apartment
2786,,Larceny/Theft,A guy stole something
2787,,Larceny/Theft,A guy stole something in my condo
2788,,Larceny/Theft,A guy broke into my apartment
2789,,Larceny/Theft,A guy broke into my condo
2790,,Larceny/Theft,A guy breaking into that house
2791,,Larceny/Theft,A guy breaking into that condo
2792,,Larceny/Theft,A guy breaking into that apartment
2793,,Larceny/Theft,A guy house
2794,,Larceny/Theft,A guy apartment
2795,,Larceny/Theft,A guy condo
2796,,Larceny/Theft,A guy stole purse
2797,,Larceny/Theft,A guy stole money
2798,,Larceny/Theft,A guy took phone
2799,,Larceny/Theft,A guy ran off after taking something
2800,,Larceny/Theft,A guy stole belongings
2801,,Larceny/Theft,A guy robbed me
2802,,Larceny/Theft,A guy laptop stolen
2803,,Larceny/Theft,A guy computer stolen
2804,,Larceny/Theft,A guy took from locked car
2805,,Larceny/Theft,A guy took credit card
2806,,Larceny/Theft,A guy stole wallet
2807,,Larceny/Theft,A guy shoplifting
2808,,Larceny/Theft,A guy shop lifted
2809,,Larceny/Theft,A guy took from store
2810,,Larceny/Theft,A guy stole from mall
2811,,Larceny/Theft,A guy lost it
2812,,Larceny/Theft,A guy stolen bike
2813,,Larceny/Theft,A guy stolen motorcycle
2814,,Larceny/Theft,A guy burglar
2815,,Larceny/Theft,A guy robbery
2816,,Larceny/Theft,A guy robbed
2817,,Larceny/Theft,A guy robbing
2818,,Larceny/Theft,A guy robbed me with gun
2819,,Larceny/Theft,A guy robbed me with knife
2820,,Larceny/Theft,A guy pickpocket
2821,,Larceny/Theft,A guy get into
2822,,Larceny/Theft,A guy store
2823,,Larceny/Theft,A guy jewellery
2824,,Larceny/Theft,A guy break in
2825,,Larceny/Theft,A guy smash window
2826,,Larceny/Theft,A girl stole my bike
2827,,Larceny/Theft,A girl stole a bike
2828,,Larceny/Theft,A girl bike is gone
2829,,Larceny/Theft,A girl took bike
2830,,Larceny/Theft,A girl bike
2831,,Larceny/Theft,A girl bike lock
2832,,Larceny/Theft,A girl stealing
2833,,Larceny/Theft,A girl stole
2834,,Larceny/Theft,A girl broke
2835,,Larceny/Theft,A girl theft
2836,,Larceny/Theft,A girl thief
2837,,Larceny/Theft,A girl steal
2838,,Larceny/Theft,A girl took it
2839,,Larceny/Theft,A girl car stolen
2840,,Larceny/Theft,A girl car was hijacked
2841,,Larceny/Theft,A girl alarm in a car is going off
2842,,Larceny/Theft,A girl car is gone
2843,,Larceny/Theft,A girl stole car
2844,,Larceny/Theft,A girl took car
2845,,Larceny/Theft,A girl car
2846,,Larceny/Theft,A girl van
2847,,Larceny/Theft,A girl suv
2848,,Larceny/Theft,A girl tesla
2849,,Larceny/Theft,A girl toyota
2850,,Larceny/Theft,A girl honda
2851,,Larceny/Theft,A girl bmw
2852,,Larceny/Theft,A girl mercedes
2853,,Larceny/Theft,A girl truck
2854,,Larceny/Theft,A girl lock
2855,,Larceny/Theft,A girl broke lock
2856,,Larceny/Theft,A girl opened door
2857,,Larceny/Theft,A girl Somebody broke into my house
2858,,Larceny/Theft,A girl break intostole something in my apartment
2859,,Larceny/Theft,A girl stole something
2860,,Larceny/Theft,A girl stole something in my condo
